"drg","stateProvider","num_charges","mean_charge"
"372","CT",20,27314.5455685
"372","DC",3,23136.7005
"372","DE",3,24601.06313
"372","FL",103,38870.82393
"372","GA",30,28458.1638183333
"372","IA",16,19316.28724375
"372","ID",3,23317.2850766667
"372","IL",66,27412.2552001515
"372","IN",36,22641.2229925
"372","KS",10,30201.428021
"372","KY",19,19999.8164752632
"372","LA",15,26239.4401773333
"372","MA",43,15705.900569907
"372","MD",32,11237.7453293438
"372","ME",9,16169.5600766667
"372","MI",39,20478.9759789744
"372","MN",18,22295.3268088889
"372","MO",31,25760.4916554839
"372","MS",9,22320.3901155556
"372","MT",4,15496.5993275
"372","NC",39,19761.8471487179
"372","ND",2,14597.076555
"372","NE",7,22889.25999
"372","NH",6,19893.938705
"372","NJ",49,61585.3155073469
"372","NM",7,27183.7764485714
"372","NV",8,48172.91174
"372","NY",73,30572.9712660685
"372","OH",53,19840.9251936604
"372","OK",16,26196.778666875
"372","OR",7,22808.6680471429
"372","PA",63,34442.9164695238
"372","RI",5,26388.364258
"372","SC",19,31938.7807036842
"372","SD",2,24732.78611
"372","TN",26,23669.8889688462
"372","TX",71,34407.0215832394
"372","UT",5,17471.343104
"372","VA",40,23020.22609275
"372","VT",3,15568.3421033333
"372","WA",27,25607.9097111111
"372","WI",16,19419.489831875
"372","WV",11,15905.9574957273
"372","WY",2,25234.300505
"377","AK",1,74435.9
"377","AL",31,44258.8833119355
"377","AR",20,35980.736125
"377","AZ",28,49069.9362642857
"377","CA",158,79388.1830337342
"377","CO",21,45468.3754390476
"377","CT",23,40283.0247513044
"377","DC",5,54985.857248
"377","DE",4,30912.4937775
"377","FL",119,56761.8203505042
"377","GA",51,39839.5953407843
"377","HI",5,37876.67978
"377","IA",17,29933.70922
"377","ID",7,28718.1347357143
"377","IL",85,44096.7376190588
"377","IN",38,36074.8299392105
"377","KS",12,43425.282945
"377","KY",29,33561.0929537931
"377","LA",26,42993.5379553846
"377","MA",43,25554.6287616279
"377","MD",37,16635.2536556757
"377","ME",6,26535.0973566667
"377","MI",56,30517.2396435714
"377","MN",19,46672.9058878947
"377","MO",39,41123.8773471795
"377","MS",20,40123.7216965
"377","MT",5,33683.02557
"377","NC",56,29227.16067125
"377","ND",6,22816.32825
"377","NE",9,43470.30595
"377","NH",9,32096.08132
"377","NJ",58,84718.2945368965
"377","NM",7,35946.7119114286
"377","NV",14,86370.2103078571
"377","NY",100,43267.6745468
"377","OH",78,34846.189916282
"377","OK",19,39204.9668336842
"377","OR",12,35688.6440991667
"377","PA",85,51540.576324
"377","RI",6,38592.3037183333
"377","SC",30,40871.389722
"377","SD",4,37181.50851
"377","TN",36,37443.7687088889
"377","TX",117,52296.8914013675
"377","UT",7,26824.5923842857
"377","VA",50,34495.7102498
"377","VT",1,31982.76667
"377","WA",27,38388.2819959259
"377","WI",24,31618.18777125
"377","WV",17,27769.97068
"377","WY",2,39858.338825
"378","AK",7,25865.1609914286
"378","AL",57,22349.055679614
"378","AR",32,21118.441593125
"378","AZ",41,29289.4698621951
"378","CA",220,44120.2178448636
"378","CO",33,26877.6336527273
"378","CT",29,21504.7513189655
"378","DC",7,29782.9807642857
"378","DE",5,21025.794098
"378","FL",153,33788.4490411111
"378","GA",79,22436.7854877215
"378","HI",12,21820.4633875
"378","IA",32,16513.0542842813
"378","ID",9,16932.91705
"378","IL",114,25744.0786908772
"378","IN",64,19598.8991315625
"378","KS",31,21053.2952025806
"378","KY",53,18541.9019788113
"378","LA",50,23931.70771794
"378","MA",56,15725.1706226429
"378","MD",43,10084.242024814
"378","ME",17,16162.1922594118
"378","MI",84,16817.698654119
"378","MN",41,18436.9768196829
"378","MO",60,21397.5026315
"378","MS",38,23268.0260913684
"378","MT",10,14686.893716
"378","NC",77,17789.0822452338
"378","ND",6,12279.43328
"378","NE",18,21244.5109283333
"378","NH",13,20025.5276669231
"378","NJ",61,53744.1765740984
"378","NM",15,22713.244844
"378","NV",18,38970.8890916667
"378","NY",141,23751.5679867163
"378","OH",111,20180.8190861441
"378","OK",43,21017.4632209767
"378","OR",26,19198.4655188462
"378","PA",123,28293.2974044065
"378","RI",10,20207.386304
"378","SC",49,23616.1680691837
"378","SD",7,18444.0242428571
"378","TN",62,20573.5965550323
"378","TX",180,29606.4382225611
"378","UT",15,18432.2475093333
"378","VA",69,19857.5173745217
"378","VT",6,15009.4655483333
"378","WA",41,22837.2955241463
"378","WI",60,18056.5006922
"378","WV",27,14255.5497783704
"378","WY",7,17101.2922642857
"379","AK",2,21162.464285
"379","AL",36,17428.9562533333
"379","AR",20,12949.00432665
"379","AZ",20,20238.8339125
"379","CA",105,31801.190108381
"379","CO",15,17826.6549166667
"379","CT",21,15236.5160462857
"379","DC",6,17408.407385
"379","DE",4,14738.6735725
"379","FL",111,24419.2298241622
"379","GA",41,15935.2561707805
"379","HI",2,11669.990195
"379","IA",15,12798.3625909333
"379","ID",4,13060.47078
"379","IL",80,18515.724038075
"379","IN",38,14263.2761488684
"379","KS",12,14955.4529029167
"379","KY",31,13680.3504233226
"379","LA",31,16070.3100535161
"379","MA",39,10640.8790947179
"379","MD",40,6737.54482515
"379","ME",3,8593.131579
"379","MI",46,12362.0295368478
"379","MN",12,13679.5925425
"379","MO",45,15426.1679716889
"379","MS",24,18372.700175
"379","MT",1,10397.92308
"379","NC",45,13432.9691544667
"379","ND",2,8356.5714285
"379","NE",9,15413.5051144444
"379","NH",4,14466.054
"379","NJ",55,35091.4695454545
"379","NM",10,15801.0440713
"379","NV",12,27477.14508
"379","NY",95,17413.0034413263
"379","OH",65,14616.6373376615
"379","OK",18,15798.0831072222
"379","OR",5,11718.3507804
"379","PA",66,22733.1462176818
"379","RI",3,16382.66557
"379","SC",26,16379.6733053846
"379","SD",5,12022.740772
"379","TN",31,14844.7879801935
"379","TX",96,21864.1353929479
"379","UT",3,10626.2030796667
"379","VA",39,14293.6333972564
"379","VT",4,11224.26913625
"379","WA",18,16867.6190607222
"379","WI",21,14162.5116576667
"379","WV",17,9992.41947964706
"379","WY",2,14562.32456
"389","AK",1,29477.92857
"389","AL",38,22748.1269819737
"389","AR",24,17622.3860015417
"389","AZ",33,27187.4020993939
"389","CA",153,43309.1552473203
"389","CO",25,26206.9970448
"389","CT",24,21181.3609466667
"389","DC",4,26107.583615
"389","DE",4,16886.583565
"389","FL",134,32038.1851853731
"389","GA",51,21116.2538292157
"389","HI",4,19394.3587275
"389","IA",20,15138.63800115
"389","ID",6,17167.80538
"389","IL",85,23970.7520292941
"389","IN",46,19258.2331261522
"389","KS",15,23104.1662973333
"389","KY",32,16742.1438508437
"389","LA",29,21280.4309885172
"389","MA",46,14009.1354548696
"389","MD",40,8537.4248388
"389","ME",9,13733.2277155556
"389","MI",60,16045.65744555
"389","MN",27,17532.6753166667
"389","MO",42,21369.6888314286
"389","MS",22,21744.0531122727
"389","MT",7,13567.2351524286
"389","NC",57,16655.5189661403
"389","ND",4,10343.4744285
"389","NE",12,19775.3543758333
"389","NH",11,17174.3249472727
"389","NJ",51,49315.5704368627
"389","NM",10,19658.6305987
"389","NV",10,36006.975124
"389","NY",96,23820.6465100417
"389","OH",70,18480.8669590143
"389","OK",23,19645.020363087
"389","OR",15,17747.077042
"389","PA",85,26757.0314769647
"389","RI",7,21292.2921257143
"389","SC",35,26061.0052382857
"389","SD",5,20064.033744
"389","TN",42,20127.6494169048
"389","TX",119,29253.0543472941
"389","UT",8,15385.73010875
"389","VA",48,19655.6097631667
"389","VT",5,12294.7857376
"389","WA",34,21619.3278852941
"389","WI",31,17252.3690515161
"389","WV",17,13106.9713876471
"389","WY",3,21121.59371
"390","AL",28,14870.0722053929
"390","AR",17,12744.9538255882
"390","AZ",23,18388.4451104348
"390","CA",111,30644.1261921622
"390","CO",18,18515.6148208889
"390","CT",24,14608.8509838333
"390","DC",4,15428.5325675
"390","DE",3,12899.8241066667
"390","FL",113,23807.0684492566
"390","GA",42,14550.8493845
"390","HI",5,13357.2936314
"390","IA",19,11311.1832670526
"390","ID",4,10665.093026
"390","IL",72,16747.9487216111
"390","IN",32,13412.8157495938
"390","KS",14,15425.3258922857
"390","KY",24,11281.2230773333
"390","LA",27,14869.0391344815
"390","MA",39,10673.1125435128
"390","MD",32,6240.11973053125
"390","ME",7,11114.17254
"390","MI",59,11454.9392387119
"390","MN",26,12943.9111005
"390","MO",33,14813.4020085758
"390","MS",19,14422.1511377895
"390","MT",4,8500.60352
"390","NC",49,12786.827743551
"390","ND",4,7563.56656
"390","NE",11,13391.3542026364
"390","NH",9,13492.1716933333
"390","NJ",46,34361.2682176087
"390","NM",6,18380.926155
"390","NV",10,25231.00425
"390","NY",82,16825.4157617927
"390","OH",52,13197.6012275
"390","OK",15,14457.3012874667
"390","OR",18,12468.2635432778
"390","PA",71,19943.8507598028
"390","RI",7,14126.6485275714
"390","SC",29,17867.0772440345
"390","SD",5,11897.628326
"390","TN",30,15658.1517061333
"390","TX",81,19773.889928963
"390","UT",6,10967.8396478333
"390","VA",40,13319.246060875
"390","VT",3,8964.58592133333
"390","WA",28,16004.1407759643
"390","WI",23,13275.370881087
"390","WV",11,8894.74105009091
"390","WY",3,17588.68254
"391","AL",30,32966.6002073333
"391","AR",16,26474.005353125
"391","AZ",27,35641.3281003704
"391","CA",142,54749.9212100704
"391","CO",20,34367.7041785
"391","CT",20,24977.249504
"391","DC",7,31000.5047557143
"391","DE",4,25339.40034
"391","FL",119,40550.2277606723
"391","GA",50,28707.6646268
"391","HI",1,21048.83333
"391","IA",13,22092.1198269231
"391","ID",5,24253.658088
"391","IL",83,30500.4381187952
"391","IN",38,23388.4445338684
"391","KS",13,30868.2825915385
"391","KY",32,24960.5866078125
"391","LA",25,30572.8683844
"391","MA",40,17497.2377175
"391","MD",38,11863.1098181842
"391","ME",6,20354.56206
"391","MI",52,21631.9291183269
"391","MN",20,26939.8540025
"391","MO",42,25692.0069997619
"391","MS",19,28944.9774336842
"391","MT",4,19858.277245
"391","NC",48,23740.4406720833
"391","ND",5,17086.437346
"391","NE",8,29699.503175
"391","NH",9,21216.3257822222
"391","NJ",53,58558.9283
"391","NM",7,26219.6017928571
"391","NV",12,51357.5031725
"391","NY",95,28298.0405891684
"391","OH",70,25276.6484923286
"391","OK",17,30641.7924482353
"391","OR",9,21744.12888
"391","PA",74,38748.3957289189
"391","RI",7,32245.1905728571
"391","SC",26,33074.3568269231
"391","SD",3,29699.0598166667
"391","TN",34,26354.4927973824
"391","TX",111,38078.3281372072
"391","UT",4,22740.3949175
"391","VA",41,25764.1238139024
"391","VT",2,17487.43759
"391","WA",32,30517.6467884375
"391","WI",22,23464.3579836364
"391","WV",14,18753.6023060714
"391","WY",1,19044.72727
"392","AK",8,19103.922115
"392","AL",82,15466.6603844146
"392","AR",42,14434.9187686429
"392","AZ",50,21988.0250688
"392","CA",248,34698.6973644758
"392","CO",40,21465.637189375
"392","CT",29,16758.876966
"392","DC",7,19398.8904457143
"392","DE",5,15301.85507
"392","FL",165,26677.9761712848
"392","GA",94,17314.241834883
"392","HI",7,18213.5957428571
"392","IA",31,13601.5829965806
"392","ID",10,13434.9582508
"392","IL",125,18981.314914176
"392","IN",78,15349.5927191667
"392","KS",40,15502.685167925
"392","KY",65,13747.6180802
"392","LA",65,15702.0065360154
"392","MA",57,11437.1220972456
"392","MD",43,7151.83775313953
"392","ME",20,12604.9783977
"392","MI",87,12821.6098902644
"392","MN",46,14307.1098043043
"392","MO",70,16923.0186144
"392","MS",55,15397.009852
"392","MT",9,12207.1102087778
"392","NC",83,14643.0251768193
"392","ND",6,10233.05105
"392","NE",18,17580.1580133333
"392","NH",13,15368.0353392308
"392","NJ",63,38938.3364030159
"392","NM",27,16561.0231029259
"392","NV",20,30669.069372
"392","NY",158,15815.8498203101
"392","OH",118,15166.4082095678
"392","OK",66,13800.272204197
"392","OR",28,14827.1627446429
"392","PA",136,20279.4380732574
"392","RI",11,15772.4859436364
"392","SC",51,18831.3467485686
"392","SD",10,14497.3820083
"392","TN",86,15280.9136360465
"392","TX",237,21896.979648654
"392","UT",19,13860.7830509474
"392","VA",72,15737.3532919583
"392","VT",6,13070.9504778333
"392","WA",44,18033.0446904091
"392","WI",61,14681.6289697377
"392","WV",31,10506.9032347419
"392","WY",8,15228.72739125
"394","AK",1,30499.89474
"394","AL",32,25794.2983453125
"394","AR",12,18536.6148835833
"394","AZ",29,27658.3385782759
"394","CA",143,48446.986313986
"394","CO",20,29556.3045505
"394","CT",22,22045.2526690909
"394","DC",4,25369.84175
"394","DE",5,18869.6296216
"394","FL",121,35012.1191504132
"394","GA",47,23057.5692325532
"394","HI",1,24619.125
"394","IA",11,17872.6409824545
"394","ID",6,17014.2788383333
"394","IL",80,24874.55717025
"394","IN",35,20642.3661237143
"394","KS",13,25436.0908292308
"394","KY",24,19177.1386154167
"394","LA",22,24452.0155145455
"394","MA",44,14166.3006267727
"394","MD",35,9137.89293122857
"394","ME",8,15811.3333375
"394","MI",50,17833.2156808
"394","MN",19,20367.8225215789
"394","MO",38,22363.2596221053
"394","MS",15,25873.7928693333
"394","MT",6,14645.130485
"394","NC",44,18385.8849697727
"394","ND",5,10691.1455848
"394","NE",9,27743.2497833333
"394","NH",10,18016.765856
"394","NJ",57,47489.7312314035
"394","NM",7,23249.51886
"394","NV",12,40086.49515
"394","NY",102,23386.4026196373
"394","OH",66,19880.4580656364
"394","OK",17,24573.4586411765
"394","OR",11,20208.2425263636
"394","PA",79,29373.2650577848
"394","RI",6,19498.6065566667
"394","SC",20,28005.5741245
"394","SD",4,24795.4478275
"394","TN",30,21451.447479
"394","TX",107,31400.9489328972
"394","UT",6,17100.85074
"394","VA",39,21392.9952607692
"394","VT",2,15361.00383
"394","WA",30,24791.0678716667
"394","WI",23,19722.5297196957
"394","WV",14,14043.2568259286
"394","WY",2,22030.517855
"418","AK",1,51772.2
"418","AL",27,47126.1245051852
"418","AR",13,40047.5470807692
"418","AZ",27,55619.37322
"418","CA",67,83709.4400729851
"418","CO",12,46062.6176591667
"418","CT",12,41593.4910491667
"418","DC",1,63610.33333
"418","DE",2,31566.4638
"418","FL",81,65068.5666467901
"418","GA",27,43376.5681162963
"418","IA",10,36440.363312
"418","ID",5,29821.978796
"418","IL",47,47872.3489374468
"418","IN",22,37685.2636790909
"418","KS",7,49583.5799557143
"418","KY",21,32616.407652381
"418","LA",17,43265.6816835294
"418","MA",15,30058.6045813333
"418","MD",20,13709.1782765
"418","ME",3,27139.9685733333
"418","MI",31,32152.6521270968
"418","MN",18,34409.4712622222
"418","MO",27,36929.873967037
"418","MS",11,35759.6446963636
"418","MT",6,24251.26894
"418","NC",34,36676.7168991176
"418","ND",3,21082.3634033333
"418","NE",6,36927.333955
"418","NH",3,35978.65368
"418","NJ",38,73380.076633421
"418","NM",5,40115.523414
"418","NV",10,75267.961908
"418","NY",42,45958.0614566667
"418","OH",32,38976.4742246875
"418","OK",14,40268.0879214286
"418","OR",4,29229.85329
"418","PA",35,52072.9408708571
"418","RI",2,36554.636365
"418","SC",17,52191.8781076471
"418","SD",3,39969.18943
"418","TN",26,44172.2189692308
"418","TX",81,54262.8321744444
"418","UT",4,25418.7367425
"418","VA",23,39473.4278804348
"418","VT",2,22656.08117
"418","WA",18,44889.6880511111
"418","WI",14,34766.6594928571
"418","WV",11,25021.1070781818
"418","WY",2,37021.227275
"419","AK",1,37233.18182
"419","AL",21,33785.9836804762
"419","AR",11,25235.20166
"419","AZ",25,39686.5745976
"419","CA",62,56713.3284727419
"419","CO",6,30222.0262266667
"419","CT",12,26074.6314558333
"419","DC",2,31913.065
"419","DE",3,23170.28284
"419","FL",76,49909.0616539474
"419","GA",23,32797.84572
"419","HI",1,23782
"419","IA",5,28466.766316
"419","ID",5,23035.556672
"419","IL",46,36243.4797080435
"419","IN",15,27467.355016
"419","KS",6,31411.5548483333
"419","KY",20,23204.478427
"419","LA",18,30861.1902672222
"419","MA",23,20118.106411087
"419","MD",16,10938.5159839375
"419","ME",2,20288.743465
"419","MI",24,23673.5044391667
"419","MN",13,25446.6301169231
"419","MO",21,29456.6987142857
"419","MS",15,30965.1877606667
"419","MT",2,21729.47727
"419","NC",28,25634.7283903571
"419","ND",3,17250.3587333333
"419","NE",7,27806.7872014286
"419","NH",2,21044.733335
"419","NJ",34,47872.6001017647
"419","NM",7,23588.5417485714
"419","NV",8,47913.85011375
"419","NY",46,27774.8905841304
"419","OH",31,28880.4985683871
"419","OK",12,30399.0792475
"419","OR",8,21812.3461575
"419","PA",33,41482.605669697
"419","RI",2,23013.60784
"419","SC",19,37503.9589542105
"419","SD",3,26545.14815
"419","TN",22,30698.0477495455
"419","TX",70,39393.0112024286
"419","UT",4,18432.79718
"419","VA",26,31247.8583419231
"419","VT",1,20113.94118
"419","WA",12,30419.6856458333
"419","WI",9,27396.7746766667
"419","WV",9,20703.8357222222
"419","WY",1,25486.07692
"439","AL",18,23985.1206473889
"439","AR",14,22099.300374
"439","AZ",19,31318.6827889474
"439","CA",62,48629.3882364516
"439","CO",10,30004.633921
"439","CT",14,21872.8117357857
"439","DC",3,26221.78544
"439","DE",2,16283.99
"439","FL",67,37909.8684614925
"439","GA",24,23269.6731558333
"439","IA",5,21041.303044
"439","ID",4,19487.8973825
"439","IL",48,27733.8295270833
"439","IN",22,20953.7402059091
"439","KS",8,28434.0618825
"439","KY",25,19283.076554
"439","LA",15,26685.7283973333
"439","MA",36,15756.11540725
"439","MD",33,9317.87360812121
"439","ME",7,15060.3506667143
"439","MI",37,18897.601097027
"439","MN",19,22593.8018342105
"439","MO",24,23501.7146589583
"439","MS",8,19860.69026875
"439","MT",2,15825.247725
"439","NC",41,19163.3777409756
"439","ND",3,13615.68421
"439","NE",3,20926.6468266667
"439","NH",7,18826.1304271429
"439","NJ",37,52527.1144535135
"439","NM",2,18796.944445
"439","NV",6,43653.6936633333
"439","NY",39,29027.3649720513
"439","OH",44,20044.0495598409
"439","OK",12,23315.3150508333
"439","OR",3,25619.0683766667
"439","PA",38,33286.2835932368
"439","RI",3,26158.5452633333
"439","SC",24,27200.9411395833
"439","SD",3,29897.7026166667
"439","TN",25,22760.4815548
"439","TX",62,32007.8971066129
"439","UT",5,19102.943032
"439","VA",28,21956.1423092857
"439","VT",1,12509.06897
"439","WA",19,24560.8791468421
"439","WI",11,20396.4913833636
"439","WV",11,17666.0041181818
"439","WY",2,22048.05357
"460","AK",3,105178.148226667
"460","AL",27,70792.5520974074
"460","AR",16,66978.65552375
"460","AZ",23,108299.609773478
"460","CA",96,158963.177045417
"460","CO",28,138514.350655714
"460","CT",18,76081.9031394444
"460","DC",4,104813.806685
"460","DE",3,51267.45168
"460","FL",91,113312.522828462
"460","GA",45,94201.8679428889
"460","HI",4,54404.873215
"460","IA",17,66557.6156752941
"460","ID",11,68848.6554854545
"460","IL",55,102805.732015273
"460","IN",39,98180.376778718
"460","KS",16,73133.5287525
"460","KY",16,80962.11605
"460","LA",27,95814.0612092593
"460","MA",21,60816.2013766667
"460","MD",27,41623.8853633333
"460","ME",7,49891.7321114286
"460","MI",41,65142.8169007317
"460","MN",22,71726.9969795455
"460","MO",30,93389.9886403333
"460","MS",15,79490.2058573333
"460","MT",9,75775.4049333333
"460","NC",32,87269.67223375
"460","ND",3,65201.5896533333
"460","NE",14,78410.1043457143
"460","NH",7,77498.6087228571
"460","NJ",31,124176.983379677
"460","NM",9,100251.08653
"460","NV",14,119806.906903571
"460","NY",51,69604.0590429412
"460","OH",53,80226.4945201887
"460","OK",21,90759.9937047619
"460","OR",19,68777.7558410526
"460","PA",56,100226.409436071
"460","RI",7,47875.8821185714
"460","SC",26,105861.667892308
"460","SD",10,88030.260183
"460","TN",33,95070.4587636364
"460","TX",119,106370.185238571
"460","UT",11,71139.7882081818
"460","VA",39,89114.9366241026
"460","VT",4,49732.8758725
"460","WA",29,107522.667214138
"460","WI",23,71403.7672452174
"460","WV",6,78275.8203
"460","WY",4,105785.288425
"469","AL",23,82206.5654686957
"469","AR",9,61868.1810122222
"469","AZ",21,90901.1883028571
"469","CA",62,155249.258750806
"469","CO",12,97131.5926766667
"469","CT",15,65219.1612866667
"469","DC",2,82264.38635
"469","DE",3,53754.2119866667
"469","FL",69,101757.644194928
"469","GA",28,76897.8327057143
"469","IA",12,54069.38223
"469","ID",6,49919.2192533333
"469","IL",48,81310.1878054167
"469","IN",23,65711.7954904348
"469","KS",13,70329.7405123077
"469","KY",21,61704.0178133333
"469","LA",10,60425.705842
"469","MA",22,54071.7161695455
"469","MD",25,31842.084848
"469","ME",6,44024.4863283333
"469","MI",32,58202.8432671875
"469","MN",17,58706.0814352941
"469","MO",26,69598.4469180769
"469","MS",10,69976.347418
"469","MT",5,46019.454762
"469","NC",35,63977.8283654286
"469","ND",4,50301.33148
"469","NE",8,66674.17764875
"469","NH",6,61882.21888
"469","NJ",24,122835.220252083
"469","NM",1,69827.66667
"469","NV",5,130935.119976
"469","NY",41,86456.1711531707
"469","OH",38,72748.9656586842
"469","OK",15,77490.4056386667
"469","OR",8,61308.4998125
"469","PA",37,100101.707764054
"469","RI",1,64385
"469","SC",17,84402.2815335294
"469","SD",4,61579.544905
"469","TN",28,73022.043985
"469","TX",65,91801.7084904615
"469","UT",7,52004.4792957143
"469","VA",25,71485.107768
"469","VT",2,50570.38095
"469","WA",20,80717.919935
"469","WI",15,61458.3349853333
"469","WV",6,44412.9806266667
"470","AK",7,59078.2792385714
"470","AL",53,52057.3248598113
"470","AR",28,39338.3276328571
"470","AZ",49,54977.3182014286
"470","CA",235,86472.772884383
"470","CO",44,60183.4885411364
"470","CT",29,40543.6105893103
"470","DC",6,52919.19463
"470","DE",5,37723.97722
"470","FL",151,66179.1818507285
"470","GA",81,48577.8004118519
"470","HI",11,41059.1028072727
"470","IA",33,37199.7661436364
"470","ID",12,37716.1754841667
"470","IL",110,54560.1175007273
"470","IN",74,48301.0826383784
"470","KS",44,41490.2638568182
"470","KY",48,40578.18365625
"470","LA",62,51940.8452566129
"470","MA",56,33522.6927821429
"470","MD",43,23209.433894186
"470","ME",20,35365.187009
"470","MI",89,35015.4788916854
"470","MN",49,37434.0972220408
"470","MO",63,45697.3447555556
"470","MS",30,53680.940575
"470","MT",12,31780.700495
"470","NC",80,42728.190756
"470","ND",6,32254.929595
"470","NE",21,44429.1832609524
"470","NH",13,48650.9388323077
"470","NJ",60,78351.6485631667
"470","NM",23,52818.0960417391
"470","NV",21,75748.2248604762
"470","NY",141,40508.6264043972
"470","OH",126,42272.8626502381
"470","OK",51,47895.6362796078
"470","OR",31,40594.1751519355
"470","PA",135,52160.4694655556
"470","RI",10,34786.081572
"470","SC",43,57136.1274869767
"470","SD",15,38030.354844
"470","TN",63,51041.1903480952
"470","TX",224,61947.4438312054
"470","UT",27,38425.7968796296
"470","VA",64,48264.9994076563
"470","VT",6,32692.6910433333
"470","WA",45,52779.9755684444
"470","WI",63,38827.4172774603
"470","WV",27,33580.8916096296
"470","WY",11,48963.7432654545
"473","AK",2,59028.305265
"473","AL",23,40843.3320182609
"473","AR",12,33212.64003
"473","AZ",10,56723.644324
"473","CA",58,94163.1847625862
"473","CO",15,70179.2940393333
"473","CT",14,41353.6960278571
"473","DC",3,86842.0997966667
"473","DE",2,30307.67939
"473","FL",67,70362.6896428358
"473","GA",38,47285.9421015789
"473","HI",2,53543.794445
"473","IA",8,39217.78510875
"473","ID",7,36953.3743228571
"473","IL",26,61668.7178934615
"473","IN",24,53871.7802866667
"473","KS",10,54135.931655
"473","KY",16,40154.73047875
"473","LA",20,58825.7462055
"473","MA",13,41411.1194307692
"473","MD",17,24030.9503052941
"473","ME",3,36290.0279733333
"473","MI",32,35971.0854146875
"473","MN",9,41685.4272511111
"473","MO",19,42703.43623
"473","MS",15,48099.4978373333
"473","MT",4,34576.435995
"473","NC",31,48526.9105516129
"473","ND",2,31648.1629
"473","NE",8,46365.69296
"473","NH",2,44241.719155
"473","NJ",10,70860.29301
"473","NM",4,56317.3707975
"473","NV",11,71640.1662209091
"473","NY",24,42379.6163808333
"473","OH",32,46412.7659590625
"473","OK",14,45196.5834235714
"473","OR",16,40549.389955625
"473","PA",25,63706.08964
"473","RI",3,29753.9717166667
"473","SC",21,65300.6512842857
"473","SD",4,61288.1409475
"473","TN",25,44821.9519884
"473","TX",78,59527.392155641
"473","UT",5,33657.37547
"473","VA",23,49223.0274482609
"473","VT",1,31783.61111
"473","WA",18,61620.6867405556
"473","WI",11,44828.3727318182
"473","WV",6,40205.017725
"473","WY",3,60072.2610933333
"480","AL",18,62414.2164061111
"480","AR",11,49971.64718
"480","AZ",19,77778.2960610526
"480","CA",69,137747.762681014
"480","CO",11,87746.8077445455
"480","CT",16,65798.272431875
"480","DC",1,71097.91667
"480","DE",2,61172.10753
"480","FL",69,97358.103597971
"480","GA",23,68513.1907173913
"480","HI",1,67567.25
"480","IA",13,54154.1298953846
"480","ID",6,44276.734895
"480","IL",45,76279.9896082222
"480","IN",25,59737.2284904
"480","KS",9,71703.3100866667
"480","KY",16,47783.46679
"480","LA",11,68760.1076781818
"480","MA",25,46330.036788
"480","MD",20,25891.1382975
"480","ME",5,45807.176244
"480","MI",36,52580.2392508333
"480","MN",12,59827.9903916667
"480","MO",26,65986.0281773077
"480","MS",10,66748.624788
"480","MT",4,46173.6619625
"480","NC",37,52248.0437789189
"480","ND",4,42848.0352775
"480","NE",9,53121.5870722222
"480","NH",4,50647.5693275
"480","NJ",34,114698.704608529
"480","NM",4,65941.31044
"480","NV",4,109178.3482525
"480","NY",50,76291.7239154
"480","OH",38,68476.6955415789
"480","OK",11,71675.23694
"480","OR",9,54030.9148666667
"480","PA",36,94588.2971930556
"480","RI",3,67765.5224533333
"480","SC",13,82400.7757561538
"480","SD",4,61932.2137775
"480","TN",23,59777.3115826087
"480","TX",63,88934.1094660317
"480","UT",5,42854.0316
"480","VA",28,60674.5897603571
"480","VT",2,48243.05921
"480","WA",20,64292.3241755
"480","WI",16,54324.3846625
"480","WV",8,51565.28723125
"480","WY",1,57556.26667
"481","AK",3,53231.2208
"481","AL",41,45052.9600839024
"481","AR",23,34333.3384495652
"481","AZ",41,57299.1026819512
"481","CA",163,88542.6225318405
"481","CO",30,55682.9848223333
"481","CT",29,38244.394892069
"481","DC",4,60685.003185
"481","DE",4,33173.5165075
"481","FL",136,65667.8521393382
"481","GA",63,43722.0442068254
"481","HI",8,40356.11302125
"481","IA",27,34480.7090740741
"481","ID",9,33577.1350988889
"481","IL",96,51242.6025111458
"481","IN",53,40133.8970056604
"481","KS",25,40331.3259996
"481","KY",38,35922.5340092105
"481","LA",35,48177.5672348571
"481","MA",49,31170.7720289796
"481","MD",35,19454.0984577143
"481","ME",14,34097.303775
"481","MI",70,34089.6723578571
"481","MN",32,37776.7682690625
"481","MO",51,44127.2513986274
"481","MS",24,43091.21301125
"481","MT",9,32019.0007455556
"481","NC",69,36523.9921068116
"481","ND",6,28981.64642
"481","NE",17,41367.1079611765
"481","NH",12,39322.41188
"481","NJ",53,75967.3293877359
"481","NM",14,45408.8798685714
"481","NV",13,73976.6597407692
"481","NY",108,42004.7245626852
"481","OH",91,38875.7225331868
"481","OK",32,42169.2566478125
"481","OR",21,40541.0996942857
"481","PA",101,49967.4819442574
"481","RI",9,34304.0232977778
"481","SC",36,51405.8094358333
"481","SD",9,35485.2431588889
"481","TN",49,45137.2741134694
"481","TX",156,56343.1179933974
"481","UT",12,35041.0607916667
"481","VA",50,42375.8097502
"481","VT",5,29392.578442
"481","WA",39,49057.5364748718
"481","WI",54,35702.0435851852
"481","WV",19,29606.2195531579
"481","WY",3,46720.65018
"482","AK",2,40857.363635
"482","AL",22,39434.8953822727
"482","AR",19,28596.4408310526
"482","AZ",12,43796.4572158333
"482","CA",85,67703.5335330588
